Query,CFPQ_size,Time(s)
0,NaN,0.013829469680786133
1,NaN,0.10162067413330078
2,NaN,0.015838623046875
3,256,0.013082265853881836
4,NaN,0.003513813018798828
5,NaN,0.002429962158203125
6,NaN,0.0018839836120605469
0,NaN,0.013274192810058594
1,NaN,0.10009217262268066
2,NaN,0.015212535858154297
3,256,0.014423847198486328
4,NaN,0.003932952880859375
5,NaN,0.002638578414916992
6,NaN,0.002079486846923828
0,NaN,0.013855934143066406
1,NaN,0.09643006324768066
2,NaN,0.014847993850708008
3,256,0.01391148567199707
4,NaN,0.0038001537322998047
5,NaN,0.002471923828125
6,NaN,0.001971721649169922
0,NaN,0.013451099395751953
1,NaN,0.09705615043640137
2,NaN,0.01577019691467285
3,256,0.014105796813964844
4,NaN,0.0040590763092041016
5,NaN,0.002816915512084961
6,NaN,0.001968860626220703
0,NaN,0.013664722442626953
1,NaN,0.11995625495910645
2,NaN,0.015312433242797852
3,256,0.013834714889526367
4,NaN,0.003576993942260742
5,NaN,0.0025386810302734375
6,NaN,0.0020389556884765625
0,NaN,0.013043403625488281
1,NaN,0.09577107429504395
2,NaN,0.019872426986694336
3,256,0.014523506164550781
4,NaN,0.0033447742462158203
5,NaN,0.0025479793548583984
6,NaN,0.00206756591796875
0,NaN,0.01337432861328125
1,NaN,0.09820771217346191
2,NaN,0.014931917190551758
3,256,0.013665437698364258
4,NaN,0.003348112106323242
5,NaN,0.0026106834411621094
6,NaN,0.0019598007202148438
0,NaN,0.013750553131103516
1,NaN,0.09669756889343262
2,NaN,0.014883995056152344
3,256,0.013911962509155273
4,NaN,0.0036804676055908203
5,NaN,0.0027120113372802734
6,NaN,0.0020368099212646484
0,NaN,0.013864517211914062
1,NaN,0.09884381294250488
2,NaN,0.014635324478149414
3,256,0.01337289810180664
4,NaN,0.003717660903930664
5,NaN,0.0026586055755615234
6,NaN,0.0020945072174072266
0,NaN,0.014110326766967773
1,NaN,0.09598207473754883
2,NaN,0.01465296745300293
3,256,0.013382196426391602
4,NaN,0.004050016403198242
5,NaN,0.002664804458618164
6,NaN,0.0018777847290039062
