Query,CFPQ_size,Time(s)
0,,935.0996679732202
1,,1058.4993788959036
2,,926.871783235953
3,582929.0,941.8210060002299
4,,901.0964681758281
5,,913.3963351737135
6,,897.5634554991256
0,,914.0836368594915
1,,1069.8231727296193
2,,938.9974106427361
3,582929.0,940.3742405684792
4,,907.3956907075016
5,,890.5105494334026
6,,934.0388100903608
0,,928.0674492721741
1,,1054.6657538134416
2,,932.8745429746267
3,582929.0,928.0937651009671
4,,910.54187523195
5,,928.3834617811398
6,,917.2260598776927
