Query,CFPQ_size,Time(s)
0,NaN,0.00742793083190918
1,NaN,0.0488588809967041
2,NaN,0.007965564727783203
3,179,0.007176637649536133
4,NaN,0.0023391246795654297
5,NaN,0.0016758441925048828
6,NaN,0.00135040283203125
0,NaN,0.007443428039550781
1,NaN,0.04912281036376953
2,NaN,0.007980108261108398
3,179,0.007183551788330078
4,NaN,0.0022225379943847656
5,NaN,0.0015158653259277344
6,NaN,0.0011844635009765625
0,NaN,0.00828099250793457
1,NaN,0.04887866973876953
2,NaN,0.007931947708129883
3,179,0.007332324981689453
4,NaN,0.002243518829345703
5,NaN,0.0016143321990966797
6,NaN,0.0013241767883300781
0,NaN,0.007199525833129883
1,NaN,0.05526137351989746
2,NaN,0.010395288467407227
3,179,0.007363080978393555
4,NaN,0.002424001693725586
5,NaN,0.0016524791717529297
6,NaN,0.0012395381927490234
0,NaN,0.0073089599609375
1,NaN,0.048526763916015625
2,NaN,0.007973432540893555
3,179,0.007625102996826172
4,NaN,0.0025429725646972656
5,NaN,0.0016150474548339844
6,NaN,0.001299142837524414
0,NaN,0.0071637630462646484
1,NaN,0.0594480037689209
2,NaN,0.008479118347167969
3,179,0.007657527923583984
4,NaN,0.0025289058685302734
5,NaN,0.0016908645629882812
6,NaN,0.0017559528350830078
0,NaN,0.0075223445892333984
1,NaN,0.05162477493286133
2,NaN,0.008253097534179688
3,179,0.0076105594635009766
4,NaN,0.002482175827026367
5,NaN,0.0017116069793701172
6,NaN,0.0014276504516601562
0,NaN,0.007305622100830078
1,NaN,0.04930901527404785
2,NaN,0.008415699005126953
3,179,0.007279634475708008
4,NaN,0.002265453338623047
5,NaN,0.0016047954559326172
6,NaN,0.0013093948364257812
0,NaN,0.007739543914794922
1,NaN,0.04944133758544922
2,NaN,0.008017778396606445
3,179,0.007032155990600586
4,NaN,0.0028090476989746094
5,NaN,0.0017025470733642578
6,NaN,0.0013630390167236328
0,NaN,0.00790095329284668
1,NaN,0.04906129837036133
2,NaN,0.008038759231567383
3,179,0.0076944828033447266
4,NaN,0.0026311874389648438
5,NaN,0.0017273426055908203
6,NaN,0.0012602806091308594
