Query,CFPQ_size,Time(s)
0,NaN,0.025485754013061523
1,NaN,0.16729044914245605
2,NaN,0.023532629013061523
3,341,0.025404930114746094
4,NaN,0.004142045974731445
5,NaN,0.0028409957885742188
6,NaN,0.0024476051330566406
0,NaN,0.022093772888183594
1,NaN,0.1652393341064453
2,NaN,0.02355217933654785
3,341,0.023277759552001953
4,NaN,0.004330873489379883
5,NaN,0.002919912338256836
6,NaN,0.0024967193603515625
0,NaN,0.02224445343017578
1,NaN,0.17009663581848145
2,NaN,0.023262500762939453
3,341,0.021769285202026367
4,NaN,0.0043222904205322266
5,NaN,0.004215717315673828
6,NaN,0.0031871795654296875
0,NaN,0.023415803909301758
1,NaN,0.16425251960754395
2,NaN,0.023469924926757812
3,341,0.02262091636657715
4,NaN,0.0041866302490234375
5,NaN,0.0028989315032958984
6,NaN,0.0022547245025634766
0,NaN,0.024357080459594727
1,NaN,0.17187142372131348
2,NaN,0.023760318756103516
3,341,0.021826982498168945
4,NaN,0.003907918930053711
5,NaN,0.0027718544006347656
6,NaN,0.0024089813232421875
0,NaN,0.021948814392089844
1,NaN,0.1638498306274414
2,NaN,0.02433943748474121
3,341,0.02266526222229004
4,NaN,0.004361152648925781
5,NaN,0.003014802932739258
6,NaN,0.002270221710205078
0,NaN,0.02277064323425293
1,NaN,0.18607425689697266
2,NaN,0.02381587028503418
3,341,0.022083759307861328
4,NaN,0.003963470458984375
5,NaN,0.0027747154235839844
6,NaN,0.002190828323364258
0,NaN,0.02218174934387207
1,NaN,0.163377046585083
2,NaN,0.023279666900634766
3,341,0.022243738174438477
4,NaN,0.004204750061035156
5,NaN,0.0028374195098876953
6,NaN,0.002222776412963867
0,NaN,0.02188277244567871
1,NaN,0.17664313316345215
2,NaN,0.023427724838256836
3,341,0.021944522857666016
4,NaN,0.004259347915649414
5,NaN,0.002963542938232422
6,NaN,0.0021729469299316406
0,NaN,0.0219113826751709
1,NaN,0.16299915313720703
2,NaN,0.024185657501220703
3,341,0.022540569305419922
4,NaN,0.00417780876159668
5,NaN,0.0027968883514404297
6,NaN,0.0024166107177734375
