Query,CFPQ_size,Time(s)
0,NaN,0.022469043731689453
1,NaN,0.12556862831115723
2,NaN,0.018555164337158203
3,291,0.016637563705444336
4,NaN,0.003900766372680664
5,NaN,0.0028150081634521484
6,NaN,0.002148151397705078
0,NaN,0.017578840255737305
1,NaN,0.1280961036682129
2,NaN,0.018495559692382812
3,291,0.018267393112182617
4,NaN,0.004304409027099609
5,NaN,0.002921581268310547
6,NaN,0.0027518272399902344
0,NaN,0.017793893814086914
1,NaN,0.12631988525390625
2,NaN,0.01841115951538086
3,291,0.019095897674560547
4,NaN,0.004326343536376953
5,NaN,0.002789735794067383
6,NaN,0.002140045166015625
0,NaN,0.01689767837524414
1,NaN,0.1234140396118164
2,NaN,0.01807713508605957
3,291,0.016414165496826172
4,NaN,0.0034656524658203125
5,NaN,0.0027437210083007812
6,NaN,0.0021698474884033203
0,NaN,0.01756572723388672
1,NaN,0.1315443515777588
2,NaN,0.018777132034301758
3,291,0.019876956939697266
4,NaN,0.009718894958496094
5,NaN,0.0031425952911376953
6,NaN,0.0022296905517578125
0,NaN,0.018518686294555664
1,NaN,0.1288774013519287
2,NaN,0.01845073699951172
3,291,0.017406463623046875
4,NaN,0.0038411617279052734
5,NaN,0.002798318862915039
6,NaN,0.0021963119506835938
0,NaN,0.017316818237304688
1,NaN,0.12537217140197754
2,NaN,0.018245220184326172
3,291,0.018602848052978516
4,NaN,0.0037391185760498047
5,NaN,0.0030465126037597656
6,NaN,0.002202272415161133
0,NaN,0.017909765243530273
1,NaN,0.1278374195098877
2,NaN,0.017879247665405273
3,291,0.016767501831054688
4,NaN,0.003753185272216797
5,NaN,0.002710580825805664
6,NaN,0.0021140575408935547
0,NaN,0.016892433166503906
1,NaN,0.1272122859954834
2,NaN,0.018093585968017578
3,291,0.016957759857177734
4,NaN,0.003812074661254883
5,NaN,0.0027456283569335938
6,NaN,0.002104520797729492
0,NaN,0.01633930206298828
1,NaN,0.12118053436279297
2,NaN,0.018637418746948242
3,291,0.017417192459106445
4,NaN,0.0040433406829833984
5,NaN,0.002870321273803711
6,NaN,0.0021800994873046875
