Query,CFPQ_size,Time(s)
0,NaN,0.03160405158996582
1,NaN,0.0536038875579834
2,NaN,0.038195133209228516
3,733,0.03868246078491211
4,NaN,0.03108978271484375
5,NaN,0.021501541137695312
6,NaN,0.01967930793762207
0,NaN,0.035550594329833984
1,NaN,0.07075119018554688
2,NaN,0.04074263572692871
3,733,0.04528450965881348
4,NaN,0.026395082473754883
5,NaN,0.019451379776000977
6,NaN,0.01713418960571289
0,NaN,0.033965110778808594
1,NaN,0.05530190467834473
2,NaN,0.03690743446350098
3,733,0.031205177307128906
4,NaN,0.026082277297973633
5,NaN,0.019907712936401367
6,NaN,0.016734838485717773
0,NaN,0.03308558464050293
1,NaN,0.0534975528717041
2,NaN,0.040369272232055664
3,733,0.03275942802429199
4,NaN,0.02689814567565918
5,NaN,0.01986980438232422
6,NaN,0.01658320426940918
0,NaN,0.03232598304748535
1,NaN,0.05323934555053711
2,NaN,0.0384829044342041
3,733,0.03229165077209473
4,NaN,0.026259660720825195
5,NaN,0.018833160400390625
6,NaN,0.01803302764892578
0,NaN,0.03680920600891113
1,NaN,0.06193280220031738
2,NaN,0.040149688720703125
3,733,0.03222393989562988
4,NaN,0.028018474578857422
5,NaN,0.02007269859313965
6,NaN,0.01605367660522461
0,NaN,0.04749345779418945
1,NaN,0.05515003204345703
2,NaN,0.04276156425476074
3,733,0.031922101974487305
4,NaN,0.02504754066467285
5,NaN,0.018118619918823242
6,NaN,0.020453691482543945
0,NaN,0.03922152519226074
1,NaN,0.054514169692993164
2,NaN,0.0384671688079834
3,733,0.03251075744628906
4,NaN,0.026313304901123047
5,NaN,0.02068018913269043
6,NaN,0.017651796340942383
0,NaN,0.03231978416442871
1,NaN,0.05376720428466797
2,NaN,0.03820633888244629
3,733,0.03167152404785156
4,NaN,0.0270540714263916
5,NaN,0.019513845443725586
6,NaN,0.016312837600708008
0,NaN,0.03189396858215332
1,NaN,0.056638479232788086
2,NaN,0.04258465766906738
3,733,0.03696799278259277
4,NaN,0.026031970977783203
5,NaN,0.0195770263671875
6,NaN,0.017489910125732422
