Query,CFPQ_size,Time(s)
0,NaN,0.010772705078125
1,NaN,0.016223907470703125
2,NaN,0.011276483535766602
3,131,0.008722305297851562
4,NaN,0.00922250747680664
5,NaN,0.0053517818450927734
6,NaN,0.005384683609008789
0,NaN,0.008624553680419922
1,NaN,0.016364574432373047
2,NaN,0.011599302291870117
3,131,0.008487224578857422
4,NaN,0.009448051452636719
5,NaN,0.005524396896362305
6,NaN,0.006017446517944336
0,NaN,0.010381221771240234
1,NaN,0.02049398422241211
2,NaN,0.013506889343261719
3,131,0.01100468635559082
4,NaN,0.012395858764648438
5,NaN,0.005937337875366211
6,NaN,0.006485462188720703
0,NaN,0.010523080825805664
1,NaN,0.020557403564453125
2,NaN,0.014904499053955078
3,131,0.010179281234741211
4,NaN,0.010864734649658203
5,NaN,0.0061664581298828125
6,NaN,0.0062978267669677734
0,NaN,0.01043558120727539
1,NaN,0.022552490234375
2,NaN,0.011322975158691406
3,131,0.008599996566772461
4,NaN,0.00943613052368164
5,NaN,0.005334615707397461
6,NaN,0.007682323455810547
0,NaN,0.015987396240234375
1,NaN,0.0184783935546875
2,NaN,0.011542081832885742
3,131,0.008514404296875
4,NaN,0.009686946868896484
5,NaN,0.005625009536743164
6,NaN,0.0054492950439453125
0,NaN,0.008475303649902344
1,NaN,0.016207218170166016
2,NaN,0.018908977508544922
3,131,0.008176326751708984
4,NaN,0.008899927139282227
5,NaN,0.005098104476928711
6,NaN,0.005643606185913086
0,NaN,0.008237600326538086
1,NaN,0.015419960021972656
2,NaN,0.01090097427368164
3,131,0.008266210556030273
4,NaN,0.008844137191772461
5,NaN,0.004965782165527344
6,NaN,0.006273031234741211
0,NaN,0.010086774826049805
1,NaN,0.015814781188964844
2,NaN,0.011038064956665039
3,131,0.011372566223144531
4,NaN,0.010408639907836914
5,NaN,0.005150318145751953
6,NaN,0.005231618881225586
0,NaN,0.008232355117797852
1,NaN,0.016644001007080078
2,NaN,0.01120138168334961
3,131,0.00860595703125
4,NaN,0.009175777435302734
5,NaN,0.005272865295410156
6,NaN,0.0052411556243896484
