Query,CFPQ_size,Time(s)
0,NaN,11.916996479034424
1,NaN,0.3314664363861084
2,NaN,0.31497931480407715
3,671,0.3044590950012207
4,NaN,0.29941558837890625
5,NaN,0.2839322090148926
6,NaN,0.27686023712158203
0,NaN,0.3027076721191406
1,NaN,0.35051727294921875
2,NaN,0.29091858863830566
3,671,0.3008112907409668
4,NaN,0.2772207260131836
5,NaN,0.3044743537902832
6,NaN,0.2931828498840332
0,NaN,0.3007352352142334
1,NaN,0.34564876556396484
2,NaN,0.2926361560821533
3,671,0.29235243797302246
4,NaN,0.27541327476501465
5,NaN,0.2774789333343506
6,NaN,0.30039381980895996
0,NaN,0.3052351474761963
1,NaN,0.3489389419555664
2,NaN,0.29924678802490234
3,671,0.2981853485107422
4,NaN,0.27475452423095703
5,NaN,0.2804720401763916
6,NaN,0.3024899959564209
0,NaN,0.2797548770904541
1,NaN,0.34881591796875
2,NaN,0.2992734909057617
3,671,0.28516459465026855
4,NaN,0.29723215103149414
5,NaN,0.285768985748291
6,NaN,0.2763247489929199
0,NaN,0.298389196395874
1,NaN,0.3559110164642334
2,NaN,0.30022478103637695
3,671,0.2935774326324463
4,NaN,0.28638744354248047
5,NaN,0.2803816795349121
6,NaN,0.27695369720458984
0,NaN,0.2855954170227051
1,NaN,0.3658721446990967
2,NaN,0.28928542137145996
3,671,0.2804603576660156
4,NaN,0.314594030380249
5,NaN,0.2748878002166748
6,NaN,0.2740616798400879
0,NaN,0.2847421169281006
1,NaN,0.3550841808319092
2,NaN,0.29440927505493164
3,671,0.2785325050354004
4,NaN,0.28859996795654297
5,NaN,0.2897467613220215
6,NaN,0.28638482093811035
0,NaN,0.3065948486328125
1,NaN,0.3473930358886719
2,NaN,0.28577709197998047
3,671,0.28856492042541504
4,NaN,0.288999080657959
5,NaN,0.2631959915161133
6,NaN,0.287524938583374
0,NaN,0.30841994285583496
1,NaN,0.3489668369293213
2,NaN,0.29131102561950684
3,671,0.29514336585998535
4,NaN,0.2983567714691162
5,NaN,0.2880127429962158
6,NaN,0.27942585945129395
