Query,CFPQ_size,Time(s)
0,NaN,0.041800498962402344
1,NaN,0.05491805076599121
2,NaN,0.03692293167114258
3,129,0.03595590591430664
4,NaN,0.04370570182800293
5,NaN,0.030167102813720703
6,NaN,0.03846883773803711
0,NaN,0.03725290298461914
1,NaN,0.054479122161865234
2,NaN,0.04040646553039551
3,129,0.03777909278869629
4,NaN,0.03153395652770996
5,NaN,0.030391693115234375
6,NaN,0.029740571975708008
0,NaN,0.041733503341674805
1,NaN,0.0535581111907959
2,NaN,0.036351919174194336
3,129,0.0366513729095459
4,NaN,0.02965831756591797
5,NaN,0.028176546096801758
6,NaN,0.030483722686767578
0,NaN,0.034837961196899414
1,NaN,0.05284547805786133
2,NaN,0.03759121894836426
3,129,0.03635382652282715
4,NaN,0.029395103454589844
5,NaN,0.02891707420349121
6,NaN,0.029712438583374023
0,NaN,0.03384065628051758
1,NaN,0.05200815200805664
2,NaN,0.03554558753967285
3,129,0.05793309211730957
4,NaN,0.03540658950805664
5,NaN,0.0292966365814209
6,NaN,0.029050350189208984
0,NaN,0.03571271896362305
1,NaN,0.05553603172302246
2,NaN,0.04094552993774414
3,129,0.03577685356140137
4,NaN,0.03110337257385254
5,NaN,0.030864238739013672
6,NaN,0.02783203125
0,NaN,0.036606788635253906
1,NaN,0.05310797691345215
2,NaN,0.03654170036315918
3,129,0.03407621383666992
4,NaN,0.02818155288696289
5,NaN,0.03093886375427246
6,NaN,0.03160595893859863
0,NaN,0.03646516799926758
1,NaN,0.05402827262878418
2,NaN,0.03731131553649902
3,129,0.03597140312194824
4,NaN,0.029394865036010742
5,NaN,0.030292510986328125
6,NaN,0.029063701629638672
0,NaN,0.036414146423339844
1,NaN,0.0660855770111084
2,NaN,0.045944929122924805
3,129,0.03963065147399902
4,NaN,0.03093862533569336
5,NaN,0.029759645462036133
6,NaN,0.03022170066833496
0,NaN,0.04038381576538086
1,NaN,0.05794525146484375
2,NaN,0.03652143478393555
3,129,0.03401684761047363
4,NaN,0.02973771095275879
5,NaN,0.029198646545410156
6,NaN,0.028575897216796875
