Query,CFPQ_size,Time(s)
0,NaN,0.25095081329345703
1,NaN,0.33923935890197754
2,NaN,0.26207399368286133
3,733,0.24877333641052246
4,NaN,0.2371208667755127
5,NaN,0.25933146476745605
6,NaN,0.2684361934661865
0,NaN,0.24855470657348633
1,NaN,0.2990262508392334
2,NaN,0.2766690254211426
3,733,0.2520453929901123
4,NaN,0.2226238250732422
5,NaN,0.24141573905944824
6,NaN,0.2691497802734375
0,NaN,0.25473999977111816
1,NaN,0.295032262802124
2,NaN,0.26367878913879395
3,733,0.2703540325164795
4,NaN,0.23866987228393555
5,NaN,0.2339787483215332
6,NaN,0.2560305595397949
0,NaN,0.27521848678588867
1,NaN,0.32716989517211914
2,NaN,0.2537093162536621
3,733,0.25647640228271484
4,NaN,0.25612545013427734
5,NaN,0.23209571838378906
6,NaN,0.24666762351989746
0,NaN,0.2643702030181885
1,NaN,0.3061637878417969
2,NaN,0.24703145027160645
3,733,0.26581621170043945
4,NaN,0.2536587715148926
5,NaN,0.2557559013366699
6,NaN,0.2481546401977539
0,NaN,14.35658049583435
1,NaN,0.2872154712677002
2,NaN,0.2810063362121582
3,733,0.2599809169769287
4,NaN,0.22470569610595703
5,NaN,0.2398669719696045
6,NaN,0.26835060119628906
0,NaN,0.2614123821258545
1,NaN,0.29391932487487793
2,NaN,0.2745091915130615
3,733,0.27945852279663086
4,NaN,0.22900724411010742
5,NaN,0.25609517097473145
6,NaN,0.24811673164367676
0,NaN,0.2743184566497803
1,NaN,0.298551082611084
2,NaN,0.262235164642334
3,733,0.2682464122772217
4,NaN,0.2543795108795166
5,NaN,0.2224106788635254
6,NaN,0.23816132545471191
0,NaN,0.2693946361541748
1,NaN,0.31658458709716797
2,NaN,0.2548799514770508
3,733,0.25557994842529297
4,NaN,0.2543051242828369
5,NaN,0.24475646018981934
6,NaN,0.23394465446472168
0,NaN,0.2559950351715088
1,NaN,0.31316161155700684
2,NaN,0.26146483421325684
3,733,0.2447960376739502
4,NaN,0.2529568672180176
5,NaN,0.2472679615020752
6,NaN,0.23834538459777832
