Query,CFPQ_size,Time(s)
0,NaN,0.14645886421203613
1,NaN,0.23956847190856934
2,NaN,0.13626313209533691
3,6238,0.13599443435668945
4,NaN,0.10923099517822266
5,NaN,0.08568525314331055
6,NaN,0.07073092460632324
0,NaN,0.13035058975219727
1,NaN,0.23515534400939941
2,NaN,0.1725757122039795
3,6238,0.13195276260375977
4,NaN,0.09814453125
5,NaN,0.08704519271850586
6,NaN,0.07286834716796875
0,NaN,0.13022303581237793
1,NaN,0.23685264587402344
2,NaN,0.15125036239624023
3,6238,0.1335740089416504
4,NaN,0.10386490821838379
5,NaN,0.0842580795288086
6,NaN,0.07509899139404297
0,NaN,0.13813090324401855
1,NaN,0.24356317520141602
2,NaN,0.13306236267089844
3,6238,0.1371760368347168
4,NaN,0.09526729583740234
5,NaN,0.07413482666015625
6,NaN,0.06008195877075195
0,NaN,0.15061450004577637
1,NaN,0.2358243465423584
2,NaN,0.14630126953125
3,6238,0.13967323303222656
4,NaN,0.11434483528137207
5,NaN,0.08578276634216309
6,NaN,0.07023978233337402
0,NaN,0.1373121738433838
1,NaN,0.23391127586364746
2,NaN,0.1472015380859375
3,6238,0.12977910041809082
4,NaN,0.09795808792114258
5,NaN,0.08111310005187988
6,NaN,0.07733559608459473
0,NaN,0.1376173496246338
1,NaN,0.24352693557739258
2,NaN,0.15169739723205566
3,6238,0.13993453979492188
4,NaN,0.10594439506530762
5,NaN,0.08015561103820801
6,NaN,0.060545921325683594
0,NaN,0.12418317794799805
1,NaN,0.23361420631408691
2,NaN,0.15129399299621582
3,6238,0.14509129524230957
4,NaN,0.10364794731140137
5,NaN,0.08343935012817383
6,NaN,0.06254053115844727
0,NaN,0.11851930618286133
1,NaN,0.24190258979797363
2,NaN,0.1596379280090332
3,6238,0.1444392204284668
4,NaN,0.10715246200561523
5,NaN,0.0868382453918457
6,NaN,0.06246757507324219
0,NaN,0.11358165740966797
1,NaN,0.23314547538757324
2,NaN,0.15947246551513672
3,6238,0.14283370971679688
4,NaN,0.11252784729003906
5,NaN,0.08249449729919434
6,NaN,0.0663905143737793
