Query,CFPQ_size,Time(s)
0,NaN,0.017124414443969727
1,NaN,0.026011228561401367
2,NaN,0.01288294792175293
3,778,0.012921333312988281
4,NaN,0.008857965469360352
5,NaN,0.0064313411712646484
6,NaN,0.0060808658599853516
0,NaN,0.011597394943237305
1,NaN,0.026047468185424805
2,NaN,0.013576269149780273
3,778,0.018678665161132812
4,NaN,0.009786844253540039
5,NaN,0.006586790084838867
6,NaN,0.006786823272705078
0,NaN,0.012308359146118164
1,NaN,0.027895212173461914
2,NaN,0.014344215393066406
3,778,0.012621164321899414
4,NaN,0.009799718856811523
5,NaN,0.0061113834381103516
6,NaN,0.00551605224609375
0,NaN,0.010931730270385742
1,NaN,0.026321887969970703
2,NaN,0.017231225967407227
3,778,0.012355327606201172
4,NaN,0.009240865707397461
5,NaN,0.006061077117919922
6,NaN,0.005474090576171875
0,NaN,0.014306068420410156
1,NaN,0.028317928314208984
2,NaN,0.013929367065429688
3,778,0.012215852737426758
4,NaN,0.008819341659545898
5,NaN,0.006042003631591797
6,NaN,0.0054895877838134766
0,NaN,0.010775327682495117
1,NaN,0.024045944213867188
2,NaN,0.011969804763793945
3,778,0.011483907699584961
4,NaN,0.008823633193969727
5,NaN,0.006184816360473633
6,NaN,0.005355119705200195
0,NaN,0.010280132293701172
1,NaN,0.024857759475708008
2,NaN,0.011854171752929688
3,778,0.011442899703979492
4,NaN,0.008527994155883789
5,NaN,0.005910396575927734
6,NaN,0.0055694580078125
0,NaN,0.010423421859741211
1,NaN,0.024344444274902344
2,NaN,0.011575698852539062
3,778,0.011160612106323242
4,NaN,0.008796215057373047
5,NaN,0.0056040287017822266
6,NaN,0.005259275436401367
0,NaN,0.011876821517944336
1,NaN,0.02656269073486328
2,NaN,0.013712167739868164
3,778,0.01203608512878418
4,NaN,0.008888721466064453
5,NaN,0.006203174591064453
6,NaN,0.005524396896362305
0,NaN,0.01222848892211914
1,NaN,0.028225421905517578
2,NaN,0.013847827911376953
3,778,0.012917280197143555
4,NaN,0.009534597396850586
5,NaN,0.0065348148345947266
6,NaN,0.005867719650268555
