Query,CFPQ_size,Time(s)
0,NaN,12.591992616653442
1,NaN,24.479435443878174
2,NaN,14.746277332305908
3,450609,15.066447496414185
4,NaN,9.823646545410156
5,NaN,8.353973627090454
6,NaN,7.136538982391357
0,NaN,13.358948469161987
1,NaN,24.99990701675415
2,NaN,14.57205080986023
3,450609,15.072293281555176
4,NaN,10.176981687545776
5,NaN,8.582204103469849
6,NaN,7.086015462875366
0,NaN,13.095277786254883
1,NaN,24.22826099395752
2,NaN,14.979225158691406
3,450609,14.642088174819946
4,NaN,9.955594062805176
5,NaN,8.232962608337402
6,NaN,6.7046263217926025
