Query,CFPQ_size,Time(s)
0,NaN,0.008363723754882812
1,NaN,0.01694631576538086
2,NaN,0.008983373641967773
3,131,0.0075168609619140625
4,NaN,0.0066263675689697266
5,NaN,0.0028738975524902344
6,NaN,0.0029642581939697266
0,NaN,0.0037572383880615234
1,NaN,0.009344100952148438
2,NaN,0.004809141159057617
3,131,0.004185199737548828
4,NaN,0.004995822906494141
5,NaN,0.0026814937591552734
6,NaN,0.0031757354736328125
0,NaN,0.0037543773651123047
1,NaN,0.009943246841430664
2,NaN,0.004743814468383789
3,131,0.004070281982421875
4,NaN,0.005170345306396484
5,NaN,0.002605915069580078
6,NaN,0.0026068687438964844
0,NaN,0.003643035888671875
1,NaN,0.013260126113891602
2,NaN,0.008288383483886719
3,131,0.007192850112915039
4,NaN,0.00517582893371582
5,NaN,0.004465341567993164
6,NaN,0.004639863967895508
0,NaN,0.003824949264526367
1,NaN,0.00971674919128418
2,NaN,0.005196571350097656
3,131,0.004197359085083008
4,NaN,0.00482487678527832
5,NaN,0.0028395652770996094
6,NaN,0.002779245376586914
0,NaN,0.0035033226013183594
1,NaN,0.014476537704467773
2,NaN,0.004850149154663086
3,131,0.004861593246459961
4,NaN,0.004790306091308594
5,NaN,0.0029287338256835938
6,NaN,0.002690553665161133
0,NaN,0.0037565231323242188
1,NaN,0.00941920280456543
2,NaN,0.004906892776489258
3,131,0.0053522586822509766
4,NaN,0.006659507751464844
5,NaN,0.002683877944946289
6,NaN,0.002691507339477539
0,NaN,0.004167318344116211
1,NaN,0.009461402893066406
2,NaN,0.0047304630279541016
3,131,0.004342079162597656
4,NaN,0.00485539436340332
5,NaN,0.0026886463165283203
6,NaN,0.002793550491333008
0,NaN,0.0041658878326416016
1,NaN,0.009673595428466797
2,NaN,0.005097627639770508
3,131,0.004103660583496094
4,NaN,0.005032777786254883
5,NaN,0.00273895263671875
6,NaN,0.0031075477600097656
0,NaN,0.00404810905456543
1,NaN,0.009752511978149414
2,NaN,0.004894733428955078
3,131,0.004233598709106445
4,NaN,0.004997730255126953
5,NaN,0.002697467803955078
6,NaN,0.0028505325317382812
