Query,CFPQ_size,Time(s)
0,NaN,13.13630986213684
1,NaN,48.57561469078064
2,NaN,29.313741207122803
3,341,13.083274126052856
4,NaN,0.0676889419555664
5,NaN,0.06652402877807617
6,NaN,0.06853246688842773
0,NaN,13.100452184677124
1,NaN,48.555553674697876
2,NaN,29.48133158683777
3,341,13.094534635543823
4,NaN,0.07081937789916992
5,NaN,0.0679326057434082
6,NaN,0.06915688514709473
0,NaN,13.219131708145142
1,NaN,48.90628170967102
2,NaN,29.297525882720947
3,341,13.12035059928894
4,NaN,0.0677800178527832
5,NaN,0.06191444396972656
6,NaN,0.07504415512084961
0,NaN,13.108629703521729
1,NaN,48.787909746170044
2,NaN,29.03545069694519
3,341,12.969917297363281
4,NaN,0.07703328132629395
5,NaN,0.06522631645202637
6,NaN,0.06609320640563965
0,NaN,12.977266073226929
1,NaN,48.15634489059448
2,NaN,29.269765853881836
3,341,13.158200979232788
4,NaN,0.0652620792388916
5,NaN,0.06480884552001953
6,NaN,0.07590699195861816
0,NaN,13.078510522842407
1,NaN,48.45699381828308
2,NaN,28.85729694366455
3,341,12.82557463645935
4,NaN,0.06296515464782715
5,NaN,0.06245899200439453
6,NaN,0.06475830078125
0,NaN,12.899536609649658
1,NaN,47.83772897720337
2,NaN,29.017902612686157
3,341,12.953724145889282
4,NaN,0.0714867115020752
5,NaN,0.07150936126708984
6,NaN,0.07086753845214844
0,NaN,13.026812314987183
1,NaN,47.96298789978027
2,NaN,29.078731060028076
3,341,13.224905252456665
4,NaN,0.06830787658691406
5,NaN,0.06747579574584961
6,NaN,0.07831549644470215
0,NaN,13.092634677886963
1,NaN,48.52170491218567
2,NaN,28.676843404769897
3,341,12.948662281036377
4,NaN,0.06708931922912598
5,NaN,0.06559157371520996
6,NaN,0.06277704238891602
0,NaN,12.90412950515747
1,NaN,48.209142208099365
2,NaN,28.996395587921143
3,341,12.89387559890747
4,NaN,0.06639695167541504
5,NaN,0.06637883186340332
6,NaN,0.06766080856323242
