Query,CFPQ_size,Time(s)
0,,124.9260617959538
1,,3.474767873608595
2,,3.301933118373262
3,671.0,3.1916494884745017
4,,3.138778329111819
5,,2.976465819358045
6,,2.9023302266088775
0,,3.1732892948147557
1,,3.6744780933720045
2,,3.0497041469937027
3,671.0,3.153409498957198
4,,2.9061092373376463
5,,3.1918094466005873
6,,3.0734404332973515
0,,3.1526122076724907
1,,3.6234414537678643
2,,3.067709433561196
3,671.0,3.0647352121542952
4,,2.88716169743368
5,,2.9088160287524985
6,,3.1490331446013293
0,,3.1997848587933793
1,,3.65793242470504
2,,3.137008792341999
3,671.0,3.1258817051961794
4,,2.880256005209085
5,,2.9401928149224483
6,,3.171007392172318
0,,2.932674782996432
1,,3.656642762313476
2,,3.1372887190626484
3,671.0,2.989384937385165
4,,3.1158893210072782
5,,2.9957207787855817
6,,2.896716696121566
0,,3.128018645786852
1,,3.731020791597492
2,,3.1472611084857878
3,671.0,3.0775768504640926
4,,3.002204081583483
5,,2.939245562894536
6,,2.9033099701311507
0,,2.9939012551013593
1,,3.8354434557826527
2,,3.032583628811119
3,671.0,2.9400703469821643
4,,3.2978941756896036
5,,2.8816531394666125
6,,2.872992906546517
0,,2.9849560967691744
1,,3.722353060640237
2,,3.08629706768147
3,671.0,2.919860637489555
4,,3.0253980098658735
5,,3.0374198627794833
6,,3.0021765887805616
0,,3.214038627435025
1,,3.6417266670560076
2,,2.995805756540065
3,671.0,3.025030606045021
4,,3.029581914601296
5,,2.7590877246993535
6,,3.0141284600140086
0,,3.2331711189222774
1,,3.65822484815429
2,,3.0538180700489623
3,671.0,3.0939925531536114
4,,3.1276787347689208
5,,3.0192421213573035
6,,2.9292256859027144
